fecha,tmed,tmin,tmax,dir,velmedia,racha,presMin,presMax,prec,rain
2020-08-07,27.5,23.8,31.2,16.0,2.5,7.2,1009.3,1013.3,0.0,0
2020-08-08,27.8,22.2,33.5,14.0,3.1,6.1,1009.6,1013.4,0.0,0
2020-08-09,27.6,20.7,34.6,15.0,2.5,6.7,1006.0,1010.3,0.0,0
2020-08-10,27.8,22.9,32.6,13.0,2.8,8.1,1003.0,1007.0,0.4,1
2020-08-11,28.2,24.2,32.1,15.0,2.5,8.6,1002.7,1006.5,0.0,0
2020-08-12,28.4,23.9,32.8,13.0,3.1,7.8,1005.9,1008.6,0.0,0
2020-08-13,26.8,21.3,32.4,11.0,2.8,6.7,1006.3,1009.3,0.0,0
2020-08-14,27.0,22.3,31.7,99.0,3.1,7.2,1004.8,1008.4,0.0,0
2020-08-15,29.2,22.9,35.5,34.0,3.1,9.2,1004.8,1007.8,0.0,0
2020-08-16,28.9,22.9,34.9,28.0,3.1,9.7,1005.8,1008.2,0.0,0
2020-08-17,30.5,23.5,37.5,26.0,3.6,9.7,1005.7,1008.6,0.0,0
2020-08-18,28.7,23.7,33.7,13.0,2.8,7.2,1004.7,1007.5,0.0,0
2020-08-19,27.1,22.3,31.9,12.0,2.2,6.1,1001.9,1006.4,0.0,0
2020-08-20,25.8,21.2,30.5,11.0,1.9,5.8,1002.3,1006.3,0.0,0
2020-08-21,28.4,20.6,36.2,11.0,2.2,6.4,1005.7,1010.7,0.0,0
2020-08-22,31.0,21.1,40.8,24.0,2.5,10.0,1009.4,1012.4,0.0,0
2020-08-23,26.7,22.3,31.1,12.0,3.1,8.9,1009.6,1013.0,0.0,0
2020-08-24,28.2,24.8,31.5,13.0,3.1,7.5,1007.9,1010.9,0.0,0
2020-08-25,27.7,23.9,31.5,15.0,2.5,7.5,1008.2,1011.2,0.0,0
2020-08-26,26.0,21.3,30.7,14.0,2.2,6.4,1010.2,1012.7,0.0,0
2020-08-27,26.4,21.9,30.9,12.0,2.2,6.1,1006.5,1012.5,0.0,0
2020-08-28,30.0,21.2,38.8,99.0,1.7,10.0,998.6,1006.5,0.0,0
2020-08-29,26.5,22.2,30.8,99.0,3.3,10.8,998.6,1002.3,0.0,0
2020-08-30,25.2,21.0,29.3,9.0,2.8,8.3,1001.8,1010.1,0.0,0
2020-08-31,25.0,21.5,28.5,11.0,3.3,9.2,1008.9,1012.3,0.0,0
2020-09-01,22.8,18.2,27.4,14.0,2.8,5.3,1005.6,1010.5,0.0,0
2020-09-02,23.4,18.4,28.3,15.0,2.5,6.9,1007.4,1012.6,0.0,0
2020-09-03,23.4,18.9,28.0,12.0,3.1,11.1,1012.6,1016.5,0.0,0
2020-09-04,25.4,21.2,29.6,13.0,2.5,7.5,1014.6,1016.6,0.0,0
2020-09-05,25.2,22.3,28.2,99.0,2.5,7.2,1010.6,1015.7,0.0,0
2020-09-06,24.6,20.2,29.0,10.0,2.2,6.9,1009.1,1012.2,0.0,0
2020-09-07,24.9,19.9,29.9,14.0,2.2,8.3,1008.0,1013.5,0.0,0
2020-09-08,24.8,22.5,27.2,13.0,3.9,9.7,1012.8,1015.8,0.0,0
2020-09-09,24.8,20.7,28.8,16.0,2.5,6.7,1012.4,1015.5,0.0,0
2020-09-10,25.4,19.6,31.1,14.0,2.5,7.5,1009.0,1015.1,0.0,0
2020-09-11,23.6,18.0,29.1,13.0,1.9,6.1,1007.0,1010.4,0.0,0
2020-09-12,25.8,19.9,31.7,13.0,2.2,8.1,1008.5,1013.3,0.0,0
2020-09-13,26.0,21.1,30.9,13.0,1.7,8.3,1012.0,1016.2,0.0,0
